rank,Youtuber,subscribers,video views,video count,category,started,year,freq_m
260,HGamesYT,7210000,979904561,2134,Gaming,2015,8.5,20.92156862745098
261,Massi,7190000,2465019190,4226,Gaming,2013,10.5,33.53968253968254
262,FlexVega,7180000,919684869,295,Gaming,2016,7.5,3.277777777777778
263,TAE,7170000,1731208642,2240,Gaming,2014,9.5,19.649122807017545
264,GrayStillPlays,7170000,3732948325,3267,Gaming,2016,7.5,36.300000000000004
265,Rizalmuk,7160000,2315648612,2218,Gaming,2016,7.5,24.644444444444446
266,Azerrz,7160000,802416314,345,Gaming,2012,11.5,2.5
267,XtremeGamez,7140000,889609938,250,Gaming,2014,9.5,2.1929824561403506
268,Clone,7090000,799745595,1853,Gaming,2011,12.5,12.353333333333333
269,YOGSCAST Lewis & Simon,7090000,4514295407,6139,Gaming,2008,15.5,33.005376344086024
270,What's Inside?,7080000,1262701551,334,Gaming,2008,15.5,1.7956989247311828
271,LDShadowLady,7070000,3323053944,1057,Gaming,2010,13.5,6.524691358024691
272,Rasyah Rasyid,7060000,719487574,1198,Gaming,2012,11.5,8.681159420289855
273,ãã­ã£ã¦ã@Parotter,7040000,2655079589,1090,Gaming,2021,2.5,36.333333333333336
274,d7oomy_999 | Ø¯Ø­ÙÙÙÙ©Ù©Ù©,7040000,960923719,1142,Gaming,2008,15.5,6.139784946236559
275,RoxiCake Gamer,7030000,2188415461,540,Gaming,2019,4.5,10.0
276,Void Gamer,7010000,792485166,704,Gaming,2021,2.5,23.46666666666667
277,Pato Horneado,7010000,1243629149,419,Gaming,2020,3.5,9.976190476190476
278,MortaL,7000000,1254409714,1824,Gaming,2013,10.5,14.476190476190476
279,SypherPK,6980000,2322358234,2336,Gaming,2011,12.5,15.573333333333332
280,iHasCupquake,6970000,2983317703,4892,Gaming,2010,13.5,30.19753086419753
281,Rockstar Games,6950000,875695296,332,Gaming,2006,17.5,1.5809523809523809
282,Tiko,6940000,1328010287,1396,Gaming,2015,8.5,13.686274509803923
283,RedhoodVN,6940000,3093535854,559,Gaming,2017,6.5,7.166666666666667
284,IULITMx,6920000,4618053346,11857,Gaming,2013,10.5,94.1031746031746
285,Hi Patrick,6910000,458478220,253,Gaming,2016,7.5,2.8111111111111113
286,LankyBox World,6910000,4735587363,2507,Gaming,2019,4.5,46.425925925925924
287,LOLiTO FDEZ,6900000,915478436,1102,Gaming,2011,12.5,7.346666666666667
288,EddieVR,6890000,881735067,236,Gaming,2019,4.5,4.37037037037037
289,Nick Eh 30,6880000,1274896296,642,Gaming,2014,9.5,5.631578947368421
290,Cosmo Guy,6870000,4446501431,186,Gaming,2021,2.5,6.2
291,MessYourself,6860000,2543256372,1068,Gaming,2011,12.5,7.12
292,Flakes Power,6810000,1463117698,1576,Gaming,2012,11.5,11.420289855072463
293,Shroud,6790000,1051336153,1510,Gaming,2014,9.5,13.24561403508772
294,Million Roses,6780000,748339581,692,Gaming,2016,7.5,7.688888888888889
295,Genshin Impact,6780000,1326213466,521,Gaming,2019,4.5,9.648148148148147
296,Sernando,6770000,1196569799,1024,Gaming,2013,10.5,8.126984126984127
297,PortugaPC,6760000,1147670869,2546,Gaming,2015,8.5,24.960784313725487
298,VenomExtreme,6750000,1120307057,2537,Gaming,2011,12.5,16.913333333333334
299,System Of A Down,6710000,4999515151,10,Gaming,2005,18.5,0.04504504504504505
300,Spreen,6680000,1422879437,528,Gaming,2016,7.5,5.866666666666667
301,TG Plays,6680000,2422493509,1103,Gaming,2020,3.5,26.261904761904763
302,Bionic,6670000,1886007358,762,Gaming,2014,9.5,6.68421052631579
303,JonTronShow,6660000,1320143314,136,Gaming,2010,13.5,0.8395061728395062
304,Pokimane,6650000,409664326,263,Gaming,2014,9.5,2.3070175438596494
305,RS 1313 LIVE,6650000,5198733722,7013,Gaming,2020,3.5,166.97619047619048
306,Harshit Dongre,6640000,1718701827,207,Gaming,2018,5.5,3.1363636363636362
307,AKOSI DOGIE,6610000,1226375561,1674,Gaming,2005,18.5,7.54054054054054
308,EugenBro,6590000,2322191585,1339,Gaming,2015,8.5,13.127450980392156
309,DashieGames,6580000,3025067651,3137,Gaming,2011,12.5,20.913333333333334
310,RiusPlay,6580000,721606965,779,Gaming,2017,6.5,9.987179487179487
311,IShow,6580000,598159304,1650,Gaming,2011,12.5,11.0
312,Ø£ÙØ³ÙØ² oCMz,6560000,2023340559,2720,Gaming,2012,11.5,19.71014492753623
313,Lucky Maker,6560000,2913557606,683,Gaming,2015,8.5,6.696078431372549
314,Fact Fire,6560000,893756521,680,Gaming,2021,2.5,22.666666666666668
315,BrandonKent Everything,6530000,1751493862,2409,Gaming,2017,6.5,30.884615384615387
316,ChooxTV,6520000,1109468578,953,Gaming,2017,6.5,12.217948717948717
317,Kulgar,6520000,523361271,1636,Gaming,2018,5.5,24.787878787878785
318,chill gamer,6500000,1980085731,1702,Gaming,2020,3.5,40.523809523809526
319,FavijTV,6490000,4250269487,3148,Gaming,2012,11.5,22.81159420289855
320,Inoxtag,6470000,881402703,367,Gaming,2015,8.5,3.5980392156862746
321,MARKOCOP,6440000,885461908,1486,Gaming,2017,6.5,19.05128205128205
322,Mihdens,6440000,7490432438,625,Gaming,2021,2.5,20.833333333333332
323,Nought,6420000,2388747379,3282,Gaming,2011,12.5,21.88
324,Cepcill,6410000,390369456,388,Gaming,2016,7.5,4.311111111111111
325,YassPlays,6360000,1793329206,2886,Gaming,2015,8.5,28.294117647058822
326,Teguh Sugianto,6350000,2639995143,2489,Gaming,2016,7.5,27.655555555555555
327,ÐÐÐÐÐ£Ð¡,6350000,2550519541,2803,Gaming,2013,10.5,22.246031746031747
328,Viros,6340000,943177945,2886,Gaming,2013,10.5,22.9047619047619
329,LOUD Coringa,6330000,553708660,1013,Gaming,2019,4.5,18.75925925925926
330,Wilbur Soot,6310000,778786373,139,Gaming,2019,4.5,2.574074074074074
331,Sevou,6290000,1203990112,1814,Gaming,2018,5.5,27.484848484848484
332,SML,6280000,3617487288,165,Gaming,2008,15.5,0.8870967741935484
333,Glitch,6270000,1061843408,772,Gaming,2018,5.5,11.696969696969697
334,Angry Birds,6250000,7591544198,2575,Gaming,2006,17.5,12.261904761904761
335,WAWAN MKS,6230000,494108188,919,Gaming,2018,5.5,13.924242424242424
336,TheDooo,6210000,868352908,330,Gaming,2013,10.5,2.619047619047619
337,x2Twins,6200000,1522532655,1003,Gaming,2014,9.5,8.798245614035087
338,TobyGames,6200000,2059062585,5226,Gaming,2010,13.5,32.25925925925926
339,baseer bhai,6180000,637868656,800,Gaming,2020,3.5,19.047619047619047
340,Ampeterby7,6170000,935483538,1848,Gaming,2012,11.5,13.391304347826086
341,Bigorneaux & Coquillages,6140000,895686118,266,Gaming,2013,10.5,2.111111111111111
342,speedyw03,6120000,1607554119,1924,Gaming,2006,17.5,9.161904761904761
343,Salva,6120000,696821702,543,Gaming,2014,9.5,4.763157894736842
344,jvnq,6110000,2475395278,7631,Gaming,2010,13.5,47.10493827160494
345,Holdik,6090000,1228405914,3609,Gaming,2014,9.5,31.657894736842106
346,viniccius13,6060000,931937114,517,Gaming,2011,12.5,3.4466666666666668
347,Má»u Channel,6060000,3007609722,679,Gaming,2017,6.5,8.705128205128206
348,SkizzTV,6050000,1993373153,2565,Gaming,2012,11.5,18.58695652173913
349,malena010102,6050000,1093433223,3775,Gaming,2009,14.5,21.695402298850578
350,GamerGirl,6030000,3365680050,1708,Gaming,2016,7.5,18.977777777777778
351,Athos,6030000,2161004034,1402,Gaming,2020,3.5,33.38095238095238
352,Manucraft,6020000,2468324816,5334,Gaming,2007,16.5,26.939393939393938
353,xFaRgAnx YT,6020000,2338082641,7117,Gaming,2012,11.5,51.57246376811594
354,Graduate ff,6010000,576237482,815,Gaming,2021,2.5,27.166666666666668
355,Veshremy,6010000,1632071077,285,Gaming,2019,4.5,5.277777777777778
356,Skorpion Gamer,6000000,2038288785,2873,Gaming,2011,12.5,19.153333333333332
357,SMii7Y,5990000,2004422961,1112,Gaming,2011,12.5,7.413333333333333
358,KRK Channel,5990000,1165642115,902,Gaming,2015,8.5,8.843137254901961
359,BeaconCream,5980000,2596216255,2536,Gaming,2015,8.5,24.862745098039216
360,TheAtlanticCraft,5980000,2813321031,4097,Gaming,2012,11.5,29.68840579710145
361,Silo Entertainment,5970000,953115186,355,Gaming,2013,10.5,2.8174603174603177
362,BeastBoyShub,5970000,1927223198,1225,Gaming,2015,8.5,12.009803921568627
363,Fran MG,5940000,2293001337,2179,Gaming,2013,10.5,17.293650793650794
364,Plech,5930000,2782142083,865,Gaming,2016,7.5,9.61111111111111
365,Senya Toys Review,5920000,967096174,771,Gaming,2017,6.5,9.884615384615385
366,ChrisMD,5860000,1482482180,500,Gaming,2010,13.5,3.0864197530864197
367,HikakinGames,5840000,7423762654,2084,Gaming,2013,10.5,16.53968253968254
368,Cronos,5820000,882871344,3759,Gaming,2012,11.5,27.23913043478261
369,Rachitroo,5820000,1235320787,635,Gaming,2015,8.5,6.2254901960784315
370,MrPoladoful,5810000,660930932,553,Gaming,2012,11.5,4.007246376811595
371,OVER SHOW,5800000,2874292004,4975,Gaming,2014,9.5,43.640350877192986
372,XpertThief,5800000,1621262284,2178,Gaming,2006,17.5,10.371428571428572
373,Selfie Gamers,5790000,934160844,939,Gaming,2020,3.5,22.357142857142858
374,GahMarin,5790000,2030869667,4985,Gaming,2011,12.5,33.233333333333334
375,byViruZz,5780000,520366109,357,Gaming,2012,11.5,2.5869565217391304
376,WHITE444 YT,5770000,158567561,53,Gaming,2016,7.5,0.5888888888888889
377,Jaze Cinema,5760000,1804648016,2809,Gaming,2012,11.5,20.355072463768117
378,Jonathan Liandi,5760000,2040047143,2366,Gaming,2014,9.5,20.75438596491228
379,bysTaXx,5740000,1434865221,5587,Gaming,2011,12.5,37.24666666666666
380,LispyJimmy,5730000,561323325,2540,Gaming,2012,11.5,18.405797101449277
381,Mully,5720000,740065839,349,Gaming,2019,4.5,6.462962962962963
382,Flight Gamer,5700000,2106874866,1071,Gaming,2020,3.5,25.5
383,Panda Reacts,5700000,841118950,2332,Gaming,2013,10.5,18.50793650793651
384,EstubeGaming,5700000,3569722104,3308,Gaming,2015,8.5,32.431372549019606
385,Maul Ibra,5690000,1725036669,2364,Gaming,2016,7.5,26.266666666666666
386,Ð¯ÑÐ¸Ðº ÐeÐ½Ñ,5690000,2430360242,1823,Gaming,2016,7.5,20.255555555555556
387,GEVids,5650000,2806764660,278,Gaming,2016,7.5,3.088888888888889
388,LOUD THURZIN,5620000,509367021,474,Gaming,2017,6.5,6.076923076923077
389,Bobicraft,5620000,2359099899,1787,Gaming,2013,10.5,14.182539682539684
390,2B Gamer,5610000,638155062,1336,Gaming,2019,4.5,24.740740740740744
391,BelotoPlays,5610000,851439041,1441,Gaming,2013,10.5,11.436507936507937
392,Sambucha,5600000,7132414463,1621,Gaming,2020,3.5,38.595238095238095
393,Luay,5580000,770508930,1239,Gaming,2018,5.5,18.772727272727273
394,Spok,5570000,672885037,5631,Gaming,2012,11.5,40.80434782608696
395,Dimucc,5550000,2782433724,364,Gaming,2014,9.5,3.192982456140351
396,ViiZ,5540000,218130560,828,Gaming,2013,10.5,6.571428571428572
397,bytarifa,5530000,673827383,625,Gaming,2014,9.5,5.482456140350877
398,BriannaPlayz,5530000,1403019753,670,Gaming,2019,4.5,12.407407407407407
399,YesSmartyPie,5520000,1410855387,831,Gaming,2018,5.5,12.590909090909092
400,Ø³ÙØ¯ SAYED I,5510000,919938733,1680,Gaming,2013,10.5,13.333333333333334
401,ShuffleGamer,5500000,864045764,1489,Gaming,2015,8.5,14.598039215686276
402,xBuyer,5490000,1777320439,1475,Gaming,2012,11.5,10.688405797101451
403,JeromeASF,5470000,2388599376,10233,Gaming,2011,12.5,68.22
404,Marcelodrv,5460000,1440741965,676,Gaming,2020,3.5,16.095238095238095
405,patty dragona,5460000,811067557,1488,Gaming,2007,16.5,7.515151515151516
406,Biel Valadares,5440000,663580117,1925,Gaming,2013,10.5,15.277777777777779
407,Tex HS,5430000,2558991425,2222,Gaming,2016,7.5,24.688888888888886
408,Jeffrey Bui,5420000,780908686,584,Gaming,2006,17.5,2.7809523809523813
409,PUMBA,5410000,1318800128,895,Gaming,2015,8.5,8.77450980392157
410,ÐÐµÐ»Ñ,5410000,748206671,1077,Gaming,2017,6.5,13.807692307692307
411,SrGato,5400000,1011220644,1174,Gaming,2012,11.5,8.507246376811594
412,SeaNanners Gaming Channel,5400000,2642134196,1813,Gaming,2009,14.5,10.419540229885056
413,BaixaMemoria,5390000,691842354,3056,Gaming,2012,11.5,22.144927536231886
414,Viva La Dirt League,5380000,2265962999,1492,Gaming,2011,12.5,9.946666666666667
415,GameGrumps,5380000,6633361914,8551,Gaming,2012,11.5,61.96376811594203
416,Robzi,5370000,1869422026,4461,Gaming,2018,5.5,67.5909090909091
417,MM7Games,5370000,2921431108,5149,Gaming,2013,10.5,40.86507936507937
418,Shark,5370000,1428170065,3130,Gaming,2009,14.5,17.988505747126435
419,DaniRep Happy,5350000,1653971251,3801,Gaming,2013,10.5,30.166666666666668
420,Fitz,5350000,698505629,155,Gaming,2014,9.5,1.3596491228070173
421,The Official PokÃ©mon YouTube channel,5340000,1817038028,2441,Gaming,2005,18.5,10.995495495495495
422,kenroVlogs,5340000,1628453892,805,Gaming,2014,9.5,7.061403508771931
423,xNestorio,5340000,1191426223,1423,Gaming,2012,11.5,10.31159420289855
424,packattack04082,5340000,6827031487,7605,Gaming,2007,16.5,38.409090909090914
425,RD Gameplay,5330000,996408556,2586,Gaming,2016,7.5,28.733333333333334
426,Juxiis,5310000,427985496,120,Gaming,2012,11.5,0.8695652173913043
427,Rockstar Gaming,5300000,807813763,560,Gaming,2020,3.5,13.333333333333334
428,JONATHAN GAMING,5300000,500763759,412,Gaming,2018,5.5,6.242424242424242
429,Exi,5290000,1485463547,2833,Gaming,2012,11.5,20.52898550724638
430,DEATH BATTLE!,5290000,1633905269,1465,Gaming,2006,17.5,6.976190476190475
431,Ludwig,5280000,1629582270,1527,Gaming,2011,12.5,10.18
432,Forge Labs,5280000,633066742,1296,Gaming,2007,16.5,6.545454545454546
433,Goularte,5280000,940622106,1026,Gaming,2012,11.5,7.434782608695652
434,WIIFEROZ,5280000,1061615754,1670,Gaming,2014,9.5,14.649122807017543
435,Poke,5270000,1434764053,2799,Gaming,2007,16.5,14.136363636363635
436,Logan G,5270000,511670046,399,Gaming,2013,10.5,3.1666666666666665
437,RRQ Lemon,5270000,482825650,545,Gaming,2018,5.5,8.257575757575758
438,Daequan Loco,5260000,699660297,554,Gaming,2017,6.5,7.102564102564102
439,PlayCow,5250000,979539741,980,Gaming,2014,9.5,8.596491228070176
440,Anas-Le BlÃ©dâArt,5220000,1181000699,719,Gaming,2014,9.5,6.30701754385965
441,TheRussianBadger,5220000,1609826251,619,Gaming,2010,13.5,3.8209876543209877
442,Let's Game It Out,5200000,1220108507,704,Gaming,2016,7.5,7.822222222222222
443,FaZe Jev,5200000,2137681229,3119,Gaming,2009,14.5,17.92528735632184
444,Xbox,5200000,1332051470,12062,Gaming,2005,18.5,54.333333333333336
445,NoahJ456,5190000,1568376927,4045,Gaming,2010,13.5,24.969135802469136
446,Moose,5190000,1364728725,2444,Gaming,2015,8.5,23.960784313725487
447,Eks Sam,5190000,590787169,771,Gaming,2014,9.5,6.7631578947368425
448,Ð­Ð´Ð¸ÑÐ¾Ð½ ÐÐµÑÐµÑ,5190000,423171452,101,Gaming,2016,7.5,1.1222222222222222
449,à¸à¸²à¸¢ à¸«à¸à¸´à¸,5180000,1677945050,1136,Gaming,2018,5.5,17.21212121212121
450,BATTLEGROUNDS MOBILE INDIA,5180000,485625069,373,Gaming,2018,5.5,5.651515151515151
451,ÐÐµÐºÑÑÐµÑ,5180000,596836962,372,Gaming,2013,10.5,2.9523809523809526
452,Twi Shorts,5180000,2206313930,516,Gaming,2016,7.5,5.733333333333333
453,EugeneSagaz,5170000,2226097280,1807,Gaming,2014,9.5,15.850877192982457
454,HeyDavi,5160000,670336033,241,Gaming,2017,6.5,3.08974358974359
455,Garena Free Fire VN,5150000,1161536257,2445,Gaming,2017,6.5,31.346153846153843
456,MonDEV,5130000,1068069489,1172,Gaming,2013,10.5,9.301587301587302
457,TmarTn2,5120000,2320524096,11924,Gaming,2010,13.5,73.60493827160494
458,KeiferMC - EL NOOBI,5120000,1585081508,2192,Gaming,2011,12.5,14.613333333333335
459,gattu,5110000,834082868,2340,Gaming,2017,6.5,30.0
460,GamingWithJen,5100000,1288211000,547,Gaming,2012,11.5,3.9637681159420293
461,Chris Smoove,5090000,3638293543,10762,Gaming,2006,17.5,51.24761904761905
462,CasalDeNerd,5080000,1502678347,3877,Gaming,2012,11.5,28.094202898550723
463,LOUD Babi,5080000,254564625,551,Gaming,2019,4.5,10.203703703703704
464,AnthonySenpai,5080000,5609784502,1065,Gaming,2020,3.5,25.357142857142858
465,FFearFFul,5070000,803280670,560,Gaming,2012,11.5,4.057971014492754
466,Sub,5070000,1055574411,1848,Gaming,2016,7.5,20.533333333333335
467,Wisp,5050000,976753942,498,Gaming,2015,8.5,4.88235294117647
468,Furious Jumper,5050000,4795291816,5519,Gaming,2012,11.5,39.992753623188406
469,FaZe Banks,5050000,411496137,176,Gaming,2011,12.5,1.1733333333333333
470,Quantum Games,5040000,2838175850,4405,Gaming,2012,11.5,31.920289855072465
471,TimTheTatman,5040000,1082870006,2095,Gaming,2013,10.5,16.626984126984127
472,Leah Ashe,5030000,1542825097,1779,Gaming,2016,7.5,19.766666666666666
473,AuRuM TV,5030000,950941925,2890,Gaming,2014,9.5,25.350877192982455
474,Kubz Scouts,5020000,2445763720,2322,Gaming,2014,9.5,20.36842105263158
475,MagmaMusen,5000000,1238253281,649,Gaming,2011,12.5,4.326666666666667
476,Pratama Eriz,4990000,2457882025,1748,Gaming,2013,10.5,13.873015873015873
477,Pikachu/Ø¨ÙÙØ§ØªØ´Ù,4990000,499736754,484,Gaming,2016,7.5,5.377777777777777
478,TapGameplay,4980000,3095986782,11627,Gaming,2015,8.5,113.99019607843138
479,Scary Teacher 3D Hile,4970000,1709624659,375,Gaming,2015,8.5,3.676470588235294
480,Paluten,4970000,4835282506,7464,Gaming,2012,11.5,54.08695652173913
481,Agustin51,4960000,1181964253,2303,Gaming,2015,8.5,22.57843137254902
482,Oops Banana,4960000,2273904534,1697,Gaming,2015,8.5,16.637254901960784
483,SwaggerSouls,4940000,516317814,251,Gaming,2015,8.5,2.4607843137254903
484,Behzinga,4940000,572376220,866,Gaming,2012,11.5,6.275362318840579
485,Gronkh,4940000,3758706098,15520,Gaming,2006,17.5,73.90476190476191
486,PigPong,4930000,2741950904,237,Gaming,2021,2.5,7.8999999999999995
487,KillerCreeper55 - Minecraft,4930000,1012204967,991,Gaming,2012,11.5,7.181159420289855
488,TBJZL,4930000,531026993,896,Gaming,2011,12.5,5.973333333333334
489,Gwar Gamer,4930000,592900014,733,Gaming,2021,2.5,24.433333333333334
490,Lui Calibre,4920000,587934004,587,Gaming,2009,14.5,3.373563218390805
491,Red Arcade,4920000,2039836109,1059,Gaming,2014,9.5,9.289473684210526
492,Karol Friz WiÅniewski,4910000,2406014610,783,Gaming,2010,13.5,4.833333333333333
493,LiÃªn QuÃ¢n Mobile eSports-Garena,4910000,2368141556,6743,Gaming,2016,7.5,74.92222222222223
494,Alvaro845,4910000,1737369521,4496,Gaming,2011,12.5,29.973333333333333
495,Febatista,4910000,1768980756,6215,Gaming,2011,12.5,41.43333333333333
496,SirKazzio,4910000,1032880634,4309,Gaming,2012,11.5,31.22463768115942
497,Kindly Keyin,4900000,2867742040,2026,Gaming,2015,8.5,19.862745098039216
498,MrDs4,4900000,1244081800,648,Gaming,2011,12.5,4.32
499,LeafyIsHere,4900000,1195635364,650,Gaming,2011,12.5,4.333333333333333
500,funBABE,4880000,921364715,1390,Gaming,2012,11.5,10.072463768115941
501,D4rkFrame,4870000,845127069,463,Gaming,2013,10.5,3.6746031746031744
502,WhenGamersFail âº Lyon,4860000,7425420985,7484,Gaming,2012,11.5,54.23188405797101
503,BeckBroJack,4850000,2065788796,2410,Gaming,2012,11.5,17.463768115942027
