rank,Youtuber,subscribers,video views,video count,category,started,year,freq_m
26,Rosanna Pansino,14400000,4610672126,1249,Howto & Style,2010,13.5,7.709876543209877
27,NikkieTutorials,14200000,1788886607,876,Howto & Style,2008,15.5,4.709677419354839
28,Narins Beauty,14000000,2217933423,430,Howto & Style,2014,9.5,3.7719298245614037
29,Alexa Rivera,14000000,3261549669,289,Howto & Style,2010,13.5,1.7839506172839508
30,NishaMadhulika,13700000,2952914882,2159,Howto & Style,2009,14.5,12.408045977011495
31,Wengie,13500000,1900585822,462,Howto & Style,2010,13.5,2.8518518518518516
32,Anaysa,13500000,3459303431,595,Howto & Style,2012,11.5,4.311594202898551
33,ATHLEAN-Xâ¢,13400000,2327549438,1349,Howto & Style,2006,17.5,6.423809523809524
34,Kabita's Kitchen,13300000,2857504923,1496,Howto & Style,2014,9.5,13.122807017543861
35,Troom Troom India,12800000,6813146934,2388,Howto & Style,2015,8.5,23.41176470588235
36,Blossom,12700000,4745700491,817,Howto & Style,2017,6.5,10.474358974358974
37,First We Feast,12600000,3015615728,1075,Howto & Style,2014,9.5,9.429824561403509
38,Health Time,12500000,1003098891,1814,Howto & Style,2016,7.5,20.155555555555555
39,Troom Troom PT,12500000,4393111489,2742,Howto & Style,2015,8.5,26.882352941176467
40,bharatzkitchen HINDI,12400000,2334198442,730,Howto & Style,2016,7.5,8.11111111111111
41,Yoga With Adriene,12100000,1357096506,692,Howto & Style,2012,11.5,5.0144927536231885
42,TsMadaan,12000000,1402607338,1990,Howto & Style,2008,15.5,10.698924731182794
43,Ø§ÙØ¬Ø§ÙØ¨ Ø§ÙÙÙØ´Ø±Ù | Bright Side Arabic,11800000,1753528195,5748,Howto & Style,2018,5.5,87.09090909090908
44,albert_cancook,11800000,7725189204,581,Howto & Style,2020,3.5,13.833333333333334
45,Vy Qwaint,11600000,5840324764,570,Howto & Style,2014,9.5,5.0
46,Sadhguru,11400000,1523174287,2939,Howto & Style,2007,16.5,14.843434343434344
47,5-Minute Crafts LIKE,11400000,5150199042,3698,Howto & Style,2020,3.5,88.04761904761905
48,ExpCaseros,11300000,2550142104,1126,Howto & Style,2012,11.5,8.159420289855072
49,Troom Troom Arabic,11300000,7163936073,2511,Howto & Style,2015,8.5,24.617647058823533
50,HellomaphieMX,11200000,1693354183,400,Howto & Style,2013,10.5,3.1746031746031744
51,í ì´ëª½ TV - ToyMong Tv,11000000,4493868397,1367,Howto & Style,2015,8.5,13.401960784313724
52,Dr. Eric Berg DC,10900000,2103980130,4936,Howto & Style,2008,15.5,26.53763440860215
53,Zoella,10700000,1120102382,367,Howto & Style,2007,16.5,1.8535353535353536
54,Craftingeek*,10600000,1486068526,1013,Howto & Style,2009,14.5,5.82183908045977
55,"SaraBeautyCorner - DIY, Comedy, Makeup, Nail Art",10600000,2320137136,258,Howto & Style,2012,11.5,1.8695652173913044
56,King of Cubers,10200000,2760312400,316,Howto & Style,2019,4.5,5.851851851851852
57,Shruti Arjun Anand,10100000,2465640676,808,Howto & Style,2010,13.5,4.987654320987654
58,Pamela Reif,9660000,1763475627,236,Howto & Style,2013,10.5,1.8730158730158728
59,So Yummy,9580000,3728143046,861,Howto & Style,2016,7.5,9.566666666666666
60,Bethany Mota,9510000,838543954,312,Howto & Style,2009,14.5,1.793103448275862
61,Grandpa Kitchen,9480000,1321521464,474,Howto & Style,2017,6.5,6.076923076923077
62,Niki and Gabi,9400000,1347171685,522,Howto & Style,2012,11.5,3.782608695652174
63,La Capital,9380000,1974459843,332,Howto & Style,2016,7.5,3.6888888888888887
64,ÐÐÐ Ð Ð ÐÐÐÐÐ,9310000,2291402647,5478,Howto & Style,2017,6.5,70.23076923076923
65,Troom Troom SELECT,9280000,3857264889,2052,Howto & Style,2015,8.5,20.11764705882353
66,WooHoo,9260000,4213691380,1217,Howto & Style,2019,4.5,22.537037037037038
67,Karina Garcia,9210000,1740130659,530,Howto & Style,2012,11.5,3.8405797101449277
68,Moriah Elizabeth,9160000,3449672878,419,Howto & Style,2010,13.5,2.5864197530864197
69,Howcast,9130000,4607670313,22955,Howto & Style,2007,16.5,115.93434343434343
70,DARK SECRETS,8900000,563168373,169,Howto & Style,2017,6.5,2.1666666666666665
71,ToyTocToc,8830000,18591515,36,Howto & Style,2016,7.5,0.39999999999999997
72,blogilates,8790000,2918901125,1192,Howto & Style,2009,14.5,6.850574712643678
73,Crafter Aditi,8760000,4017023941,1046,Howto & Style,2014,9.5,9.175438596491228
74,Michelle Phan,8700000,1057083786,287,Howto & Style,2006,17.5,1.3666666666666665
75,Pipe Cleaner Crafts B,8630000,3334369301,520,Howto & Style,2011,12.5,3.466666666666667
76,grav3yardgirl,8480000,1786753891,1842,Howto & Style,2010,13.5,11.370370370370372
77,CulinÃ¡ria em Casa,8370000,701167838,3053,Howto & Style,2014,9.5,26.780701754385962
78,HelloMaphie,8370000,1972892825,497,Howto & Style,2009,14.5,2.8563218390804597
79,LaurDIY,8370000,438691674,372,Howto & Style,2011,12.5,2.48
80,Wood Mood,8360000,7847205510,1561,Howto & Style,2021,2.5,52.03333333333333
81,"SLICK SLIME SAM - DIY, Comedy, Science",8340000,3400655983,1047,Howto & Style,2017,6.5,13.423076923076922
82,Tati,8310000,1501287288,1847,Howto & Style,2010,13.5,11.401234567901234
83,Cook With Parul,8250000,2246522570,2041,Howto & Style,2017,6.5,26.166666666666668
84,Tipsy Bartender,8200000,1746272977,2472,Howto & Style,2010,13.5,15.25925925925926
85,Jauja Cocina Mexicana,8150000,1423318949,757,Howto & Style,2014,9.5,6.640350877192983
86,Joshua Weissman,8090000,1295749583,568,Howto & Style,2014,9.5,4.982456140350878
87,AlishaMarie,8000000,519991615,213,Howto & Style,2008,15.5,1.1451612903225807
88,Kim RosaCuca,7920000,815832242,929,Howto & Style,2014,9.5,8.149122807017543
89,Cooking With Lynja,7920000,3081942948,437,Howto & Style,2013,10.5,3.4682539682539684
90,Insight Us,7860000,499811526,120,Howto & Style,2016,7.5,1.3333333333333333
91,Kika Nieto,7860000,912393946,439,Howto & Style,2011,12.5,2.9266666666666663
92,JerryRigEverything,7740000,1700124397,1038,Howto & Style,2012,11.5,7.521739130434782
93,Nino's Home,7670000,820770456,137,Howto & Style,2017,6.5,1.7564102564102564
94,Ayatee,7530000,1254112502,215,Howto & Style,2018,5.5,3.257575757575758
95,YourHealth,7520000,742011847,668,Howto & Style,2016,7.5,7.422222222222222
96,Pooja Luthra,7510000,855869506,4823,Howto & Style,2012,11.5,34.949275362318836
97,Simply Nailogical,7480000,1821395267,487,Howto & Style,2014,9.5,4.271929824561403
98,Hetal's Art,7360000,1808178503,2988,Howto & Style,2011,12.5,19.919999999999998
99,Sanjeev Kapoor Khazana,7300000,1443335677,13694,Howto & Style,2009,14.5,78.70114942528735
100,Fit Tuber,7250000,806167769,286,Howto & Style,2016,7.5,3.1777777777777776
101,MadhurasRecipe Marathi,7010000,1437013848,1461,Howto & Style,2016,7.5,16.233333333333334
102,DaveHax,6960000,2713337935,545,Howto & Style,2012,11.5,3.9492753623188404
103,PRIMKUNG,6950000,1819341002,1959,Howto & Style,2012,11.5,14.195652173913045
104,Ð¢ÑÑÐ¼ Ð¢ÑÑÐ¼ Ð¡ÐÐÐÐÐ¢,6950000,2954863774,2011,Howto & Style,2015,8.5,19.715686274509803
105,banen stars,6840000,446606018,228,Howto & Style,2015,8.5,2.235294117647059
106,5 ë¶ Tricks,6790000,2816762235,4656,Howto & Style,2018,5.5,70.54545454545455
107,alpha m.,6790000,1320384633,2123,Howto & Style,2008,15.5,11.413978494623656
108,Epic Time,6660000,2185099994,899,Howto & Style,2016,7.5,9.988888888888889
109,FitnessBlender,6640000,1278690479,1165,Howto & Style,2010,13.5,7.1913580246913575
110,Him-eesh Madaan,6630000,449700826,837,Howto & Style,2007,16.5,4.2272727272727275
111,Menino Prendado,6620000,547377674,1063,Howto & Style,2014,9.5,9.324561403508772
112,El Guzii,6580000,1012629288,523,Howto & Style,2009,14.5,3.005747126436782
113,Panlasang Pinoy,6580000,1018604274,1248,Howto & Style,2009,14.5,7.172413793103448
114,Claudipia,6520000,362086937,182,Howto & Style,2012,11.5,1.3188405797101448
115,Masala Kitchen,6430000,1513278051,1551,Howto & Style,2016,7.5,17.233333333333334
116,à¸­à¸²à¸à¸²à¸£à¸¢à¹à¸¢à¸­à¸,6400000,3197281106,10021,Howto & Style,2013,10.5,79.53174603174604
117,Jazza,6380000,1329267730,1384,Howto & Style,2012,11.5,10.028985507246377
118,jenny slime,6350000,1768594622,1629,Howto & Style,2018,5.5,24.681818181818183
119,SAM si JELI LINCAH,6320000,1977092397,729,Howto & Style,2020,3.5,17.357142857142858
120,Ideas en 5 minutos DIY,6320000,1184289670,4655,Howto & Style,2018,5.5,70.53030303030303
121,Charisma on Command,6310000,702425693,383,Howto & Style,2014,9.5,3.3596491228070176
122,Bon AppÃ©tit,6310000,1768108578,1497,Howto & Style,2008,15.5,8.048387096774194
123,5 DAKÄ°KADA HALLET,6290000,2250900456,5008,Howto & Style,2018,5.5,75.87878787878788
124,Maangchi,6280000,714082445,519,Howto & Style,2007,16.5,2.621212121212121
125,iWil Network,6250000,544073304,797,Howto & Style,2015,8.5,7.813725490196078
126,Cloe,6210000,1065287460,354,Howto & Style,2011,12.5,2.36
127,Architectural Digest,6210000,1204526704,682,Howto & Style,2006,17.5,3.247619047619047
128,Teachingmensfashion,6150000,1027759929,2331,Howto & Style,2012,11.5,16.891304347826086
129,Creative Channel,6150000,1264636880,897,Howto & Style,2012,11.5,6.5
130,Sadhguru Hindi,6150000,1001221937,1627,Howto & Style,2014,9.5,14.271929824561404
131,Carli Bybel,6100000,666336882,693,Howto & Style,2011,12.5,4.62
132,Ideas en 5 minutos JUEGOS,6090000,1518297157,5811,Howto & Style,2018,5.5,88.04545454545455
133,Marisolpink,6070000,723868477,580,Howto & Style,2006,17.5,2.7619047619047623
134,ZHC Crafts,6040000,1259164984,160,Howto & Style,2020,3.5,3.8095238095238098
135,PomPom Toys,6023417,0,0,Howto & Style,2014,9.5,0.0
136,Denitslava Makeup,6010000,980659935,420,Howto & Style,2015,8.5,4.11764705882353
137,Ray Kitchen,6010000,921542521,1031,Howto & Style,2016,7.5,11.455555555555556
138,PRATÄ°K YEMEK TARÄ°FLERÄ°,5980000,1008582715,639,Howto & Style,2015,8.5,6.264705882352941
139,PONY Syndrome,5960000,342432637,240,Howto & Style,2015,8.5,2.3529411764705883
140,Random Hands,5960000,1193119126,119,Howto & Style,2017,6.5,1.5256410256410255
141,JOON,5950000,1818272128,505,Howto & Style,2021,2.5,16.833333333333332
142,ÐÐ£Ð¥Ð£Ð£!,5950000,2956774417,1182,Howto & Style,2019,4.5,21.88888888888889
143,FatSongsong and ThinErmao,5920000,2014662795,217,Howto & Style,2022,1.5,12.055555555555555
144,Taciele Alcolea,5900000,881229216,2074,Howto & Style,2009,14.5,11.919540229885058
145,A Plus School,5860000,3286355354,2739,Howto & Style,2019,4.5,50.72222222222222
146,Sagar's Kitchen,5860000,1602838086,393,Howto & Style,2021,2.5,13.1
147,Tiny Cakes,5850000,2643249512,1161,Howto & Style,2010,13.5,7.166666666666667
148,Ranveer Allahbadia,5850000,703116390,568,Howto & Style,2017,6.5,7.282051282051282
149,BibisBeautyPalace,5840000,2873494977,943,Howto & Style,2012,11.5,6.833333333333333
150,Braille Skateboarding,5830000,1823523057,5263,Howto & Style,2005,18.5,23.707207207207208
151,Jamie Oliver,5830000,908237737,1973,Howto & Style,2006,17.5,9.395238095238096
152,Ø¨Ø±ÙØ§ÙØ¬ ÙÙ ÙØ¨Ø³,5810000,825087062,5753,Howto & Style,2017,6.5,73.75641025641026
153,BeerBiceps,5800000,764928421,886,Howto & Style,2014,9.5,7.771929824561403
154,Fleeting Films,5780000,2567939344,503,Howto & Style,2006,17.5,2.395238095238095
155,jaipurthepinkcity,5780000,790212891,2726,Howto & Style,2009,14.5,15.666666666666666
156,Madras Samayal,5780000,1419603997,724,Howto & Style,2015,8.5,7.098039215686274
157,Cocinemosjuntos.com,5750000,731939917,1358,Howto & Style,2006,17.5,6.466666666666666
158,Veg Village Food,5740000,1554803860,466,Howto & Style,2014,9.5,4.087719298245614
159,dope2111,5710000,1337673772,248,Howto & Style,2009,14.5,1.425287356321839
160,Bodybuilding.com,5700000,915785574,3112,Howto & Style,2009,14.5,17.885057471264368
161,Nawras Sattar|ÙÙØ§Ø© ÙÙÙÙ,5700000,359000584,232,Howto & Style,2015,8.5,2.2745098039215685
162,BRICO SYMPA,5650000,1658849276,5506,Howto & Style,2017,6.5,70.58974358974359
163,Mindy McKnight,5640000,1408573015,910,Howto & Style,2009,14.5,5.2298850574712645
164,BKShivani,5570000,797420505,1534,Howto & Style,2010,13.5,9.469135802469136
165,Sara PopFit,5570000,588558899,772,Howto & Style,2016,7.5,8.577777777777778
166,Jaclyn Hill,5570000,620321239,431,Howto & Style,2010,13.5,2.660493827160494
167,RosyMcMichael,5570000,1253738464,1819,Howto & Style,2010,13.5,11.228395061728394
168,Cimorelli,5470000,1623145059,1039,Howto & Style,2008,15.5,5.586021505376344
169,Jana Taffarel,5450000,510919840,2192,Howto & Style,2012,11.5,15.884057971014492
170,whatthechic,5390000,525431146,706,Howto & Style,2011,12.5,4.706666666666666
171,JunsKitchen,5320000,392202003,43,Howto & Style,2012,11.5,0.3115942028985507
172,Boldsky,5320000,1387925300,43088,Howto & Style,2015,8.5,422.4313725490196
173,The Fitness Marshall,5300000,1504301438,916,Howto & Style,2014,9.5,8.035087719298245
174,oblomoff,5260000,1983778655,1570,Howto & Style,2010,13.5,9.691358024691358
175,ÐÐ»ÑÐ½Ð° ÐÐµÐ½ÑÐ¼,5250000,893126380,270,Howto & Style,2015,8.5,2.6470588235294117
176,Doods,5200000,2089838072,682,Howto & Style,2019,4.5,12.629629629629628
177,Thaitrick,5190000,740534223,178,Howto & Style,2015,8.5,1.7450980392156863
178,OSHA SALAH,5190000,2201820661,818,Howto & Style,2011,12.5,5.453333333333333
179,"Maa, yeh kaise karun?",5110000,850048723,565,Howto & Style,2020,3.5,13.45238095238095
180,Nefis Yemek Tarifleri,5100000,2044170444,1769,Howto & Style,2011,12.5,11.793333333333335
181,Enfes Yemek Tarifleri,5080000,798248045,396,Howto & Style,2015,8.5,3.8823529411764706
182,Lizy P,5020000,623952169,639,Howto & Style,2013,10.5,5.071428571428571
183,The Formal Edit,5000000,2461876303,806,Howto & Style,2017,6.5,10.333333333333334
184,SECRETOS DE LA VIDA,4930000,365149015,585,Howto & Style,2016,7.5,6.5
185,How To Cook That,4930000,916208709,507,Howto & Style,2011,12.5,3.3800000000000003
186,Mahmoud Mustafa - Soft Fun,4920000,376801130,446,Howto & Style,2013,10.5,3.5396825396825395
187,ë§¤ì¼ë§ë delicious day,4880000,510040109,350,Howto & Style,2019,4.5,6.481481481481481
188,Epicurious,4860000,1350874354,1529,Howto & Style,2007,16.5,7.722222222222222
189,Manny Mua,4850000,591153008,711,Howto & Style,2014,9.5,6.2368421052631575
190,Troom Troom Vietnam,4840000,4297309851,1910,Howto & Style,2019,4.5,35.370370370370374
191,Javi Toys,4840000,1775346784,829,Howto & Style,2012,11.5,6.007246376811594
192,Bob & Brad,4830000,580865009,4229,Howto & Style,2011,12.5,28.19333333333333
193,Muftgyan Guruji,4820000,228074921,778,Howto & Style,2017,6.5,9.974358974358974
194,Cooking tree ì¿ í¹í¸ë¦¬,4820000,503047121,1566,Howto & Style,2015,8.5,15.352941176470589
195,Household Hacker,4810000,932424629,489,Howto & Style,2007,16.5,2.4696969696969697
196,Yasoo,4790000,341747115,164,Howto & Style,2018,5.5,2.484848484848485
197,FastGoodCuisine,4760000,997350009,1053,Howto & Style,2012,11.5,7.630434782608695
198,Cardboard World,4750000,1463395532,770,Howto & Style,2020,3.5,18.333333333333332
199,The Icing Artist,4720000,1266008006,368,Howto & Style,2013,10.5,2.920634920634921
200,The Food Theorists,4690000,713596177,160,Howto & Style,2020,3.5,3.8095238095238098
201,Ø¹Ø§ÙÙ ÙØ¨Ø© Hiba,4660000,416115344,1279,Howto & Style,2016,7.5,14.21111111111111
202,Meg DeAngelis,4650000,237030043,155,Howto & Style,2008,15.5,0.8333333333333334
203,Bete com carinho,4640000,474173339,1769,Howto & Style,2015,8.5,17.34313725490196
204,Evelyn Regly,4610000,592899923,1455,Howto & Style,2006,17.5,6.928571428571428
205,Laura Lee,4610000,792962317,1006,Howto & Style,2009,14.5,5.781609195402299
206,ÐÐÐ Ð Ð ÐÐÐÐÐ â ÐÐµÑÐ¸,4590000,1294441743,5725,Howto & Style,2018,5.5,86.74242424242425
207,Hyram,4590000,471304639,681,Howto & Style,2015,8.5,6.676470588235294
208,Sonia Barton,4590000,879741367,656,Howto & Style,2010,13.5,4.049382716049383
209,SixPackAbs.com,4590000,582016576,696,Howto & Style,2009,14.5,4.0
210,GloZell Green,4580000,729128611,2387,Howto & Style,2008,15.5,12.833333333333334
211,Yasmina,4580000,370319345,1744,Howto & Style,2013,10.5,13.841269841269842
212,Roxxsaurus,4580000,523574090,857,Howto & Style,2012,11.5,6.2101449275362315
213,Just Ameerah,4580000,1795441673,1113,Howto & Style,2014,9.5,9.763157894736842
214,Best Solutions,4570000,272811115,1229,Howto & Style,2016,7.5,13.655555555555557
215,Patry Jordan,4570000,650422751,458,Howto & Style,2010,13.5,2.82716049382716
216,Aryan verma studios,4560000,1280209900,406,Howto & Style,2017,6.5,5.205128205128205
217,Fancy Cakes,4560000,2764441545,3606,Howto & Style,2016,7.5,40.06666666666667
218,Amanda Domenico,4540000,372230423,1397,Howto & Style,2008,15.5,7.510752688172043
219,Shamees Kitchen,4520000,625719540,1295,Howto & Style,2017,6.5,16.602564102564102
220,superholly,4520000,302148776,325,Howto & Style,2013,10.5,2.5793650793650795
221,Christen Dominique,4490000,311102076,569,Howto & Style,2009,14.5,3.2701149425287355
222,RABIA SKIN & HEALTH CARE,4490000,503686826,569,Howto & Style,2017,6.5,7.294871794871795
223,Daily Fails,4480000,2341145735,3246,Howto & Style,2019,4.5,60.111111111111114
224,Living Big In A Tiny House,4480000,733761207,378,Howto & Style,2013,10.5,3.0
225,Bobby Duke Arts,4470000,459942410,107,Howto & Style,2011,12.5,0.7133333333333334
226,CookingShooking,4460000,626624618,617,Howto & Style,2012,11.5,4.471014492753623
227,T-STUDIO ES,4460000,1411299380,835,Howto & Style,2011,12.5,5.566666666666666
228,5-Year Crafts,4450000,1559567073,407,Howto & Style,2020,3.5,9.690476190476192
229,Cook With Nisha,4430000,937820150,551,Howto & Style,2017,6.5,7.064102564102565
230,TAM STORY,4430000,2971909729,3799,Howto & Style,2015,8.5,37.245098039215684
231,Morgana Santana,4420000,541870322,1559,Howto & Style,2011,12.5,10.393333333333333
232,Food Wishes,4400000,1014221336,2078,Howto & Style,2007,16.5,10.494949494949495
233,Food Fusion,4390000,1362085384,3065,Howto & Style,2016,7.5,34.05555555555556
234,íë£¨íë¼ one meal a day,4380000,474161758,221,Howto & Style,2018,5.5,3.348484848484848
235,HidaMari Cooking,4380000,490212025,611,Howto & Style,2017,6.5,7.833333333333333
236,Mazen EL-Sakka,4380000,572422829,798,Howto & Style,2009,14.5,4.586206896551724
237,Kitchen with Amna,4380000,649478066,1291,Howto & Style,2016,7.5,14.344444444444443
238,Ayurved Samadhan,4350000,439342696,3194,Howto & Style,2016,7.5,35.48888888888889
239,PatrickStarrr,4330000,414797834,696,Howto & Style,2013,10.5,5.523809523809525
240,L'atelier de Roxane,4290000,1566913802,962,Howto & Style,2015,8.5,9.431372549019608
241,How To Cake It,4280000,584855506,641,Howto & Style,2015,8.5,6.284313725490196
242,5 MINUTI CREATIVI,4240000,1016112226,5076,Howto & Style,2018,5.5,76.9090909090909
243,Saved by Grace,4230000,279674278,284,Howto & Style,2009,14.5,1.6321839080459768
244,tasya farasya,4220000,385727493,529,Howto & Style,2016,7.5,5.877777777777777
245,Mia Sayoko,4200000,128410907,105,Howto & Style,2010,13.5,0.6481481481481481
246,AsÃ­ O MÃ¡s FÃ¡cil,4180000,339690939,311,Howto & Style,2011,12.5,2.0733333333333333
247,Cartooning Club How to Draw,4170000,1066156128,3543,Howto & Style,2014,9.5,31.078947368421055
248,Merry Riana,4170000,254026321,1735,Howto & Style,2009,14.5,9.971264367816092
249,Chi Chi WOW,4140000,1834568470,1017,Howto & Style,2019,4.5,18.833333333333332
250,Shay Mitchell,4130000,248776810,230,Howto & Style,2011,12.5,1.5333333333333332
251,KathleenLights,4130000,650107141,1214,Howto & Style,2013,10.5,9.634920634920634
252,AndreasChoice,4120000,235521948,118,Howto & Style,2008,15.5,0.6344086021505376
253,Martina D ÌAntiochia,4120000,1132573738,730,Howto & Style,2015,8.5,7.156862745098039
254,YoTips,4110000,341218059,227,Howto & Style,2013,10.5,1.8015873015873016
255,Saed Younes,4100000,201203495,773,Howto & Style,2013,10.5,6.134920634920635
256,HRC Hogar Natural,4100000,206725308,1507,Howto & Style,2016,7.5,16.744444444444444
257,æçç ç©¶å®¶ãªã¥ã¦ã¸ã®ããºã¬ã·ã,4100000,1048317180,1416,Howto & Style,2018,5.5,21.454545454545453
258,Artkala,4090000,849571774,1612,Howto & Style,2016,7.5,17.91111111111111
259,Mia Maples,4070000,787049778,706,Howto & Style,2013,10.5,5.603174603174604
260,PsycheTruth,4070000,1007764811,3625,Howto & Style,2007,16.5,18.308080808080806
261,Actitud Positiva,4060000,86279324,218,Howto & Style,2016,7.5,2.422222222222222
262,FlavCity with Bobby Parrish,4060000,1690867640,1317,Howto & Style,2012,11.5,9.543478260869565
263,Success Before 30,4040000,304622216,1494,Howto & Style,2013,10.5,11.857142857142856
264,Chocolate Cacao ãã§ã³ã¬ã¼ãã«ã«ãª,4020000,668941350,417,Howto & Style,2014,9.5,3.657894736842105
265,Troom Troom FR,4010000,2349253143,2851,Howto & Style,2015,8.5,27.950980392156865
266,Pro Home Cooks,4000000,348255074,481,Howto & Style,2013,10.5,3.8174603174603177
267,Wayne Goss,3990000,566420690,1770,Howto & Style,2008,15.5,9.516129032258064
268,Little Lia,3950000,661832265,108,Howto & Style,2014,9.5,0.9473684210526315
269,NiinaSecrets,3940000,485304869,2066,Howto & Style,2010,13.5,12.753086419753087
270,Alex Costa,3940000,574513987,1282,Howto & Style,2011,12.5,8.546666666666667
271,Dagi Bee,3940000,1065810033,648,Howto & Style,2012,11.5,4.695652173913044
272,Dana Allan - Ø¯Ø§ÙÙ Ø¹ÙØ§Ù,3930000,44729504,69,Howto & Style,2014,9.5,0.6052631578947368
273,Recetas y MÃ¡s TV,3930000,484113185,549,Howto & Style,2019,4.5,10.166666666666666
274,shravani's kitchen,3920000,1379792950,1347,Howto & Style,2016,7.5,14.966666666666667
275,Memoona Muslima,3920000,489620568,868,Howto & Style,2016,7.5,9.644444444444444
276,Fran & FamÃ­lia,3910000,842751908,469,Howto & Style,2015,8.5,4.598039215686275
277,Glam&Gore,3900000,537551687,273,Howto & Style,2014,9.5,2.3947368421052633
278,Mr. Kate,3900000,549685475,733,Howto & Style,2009,14.5,4.212643678160919
279,Beauty recipes,3900000,728228894,514,Howto & Style,2015,8.5,5.03921568627451
280,Pelangi Warna,3880000,121530,16,Howto & Style,2011,12.5,0.10666666666666667
281,Laura in the Kitchen,3880000,656352797,1891,Howto & Style,2010,13.5,11.67283950617284
282,Kanak's Kitchen Hindi,3870000,589935368,670,Howto & Style,2017,6.5,8.58974358974359
283,Vida Salud y Bienestar,3860000,88603203,807,Howto & Style,2016,7.5,8.966666666666667
284,AlmazanKitchen,3860000,392611082,583,Howto & Style,2015,8.5,5.715686274509804
285,Hit TV Indian Health,3850000,132438095,694,Howto & Style,2014,9.5,6.087719298245614
286,Mis Tips de Belleza,3830000,339595331,365,Howto & Style,2014,9.5,3.2017543859649122
287,Quiero Cupcakes,3830000,418461193,572,Howto & Style,2014,9.5,5.017543859649122
288,Jannat Zubair Rahmani,3820000,504378226,164,Howto & Style,2016,7.5,1.8222222222222222
289,Indian Farmer,3820000,1266363565,1748,Howto & Style,2018,5.5,26.484848484848484
290,So Tasty,3820000,1293400358,874,Howto & Style,2013,10.5,6.936507936507937
291,Lovely Ela,3810000,513983555,416,Howto & Style,2017,6.5,5.333333333333333
292,The Tiny Foods,3810000,1196581035,215,Howto & Style,2017,6.5,2.756410256410257
293,Preppy Kitchen,3790000,413235009,880,Howto & Style,2016,7.5,9.777777777777777
294,Jordan Yeoh Fitness,3780000,331911870,305,Howto & Style,2013,10.5,2.4206349206349205
295,ThreadBanger,3770000,1183202866,993,Howto & Style,2007,16.5,5.015151515151515
296,Paulina Cocina,3770000,393014038,982,Howto & Style,2009,14.5,5.643678160919539
297,The S,3750000,762861606,84,Howto & Style,2018,5.5,1.2727272727272727
298,AlexandrasGirlyTalk,3750000,459535833,219,Howto & Style,2010,13.5,1.3518518518518519
299,drawholic,3730000,500327852,396,Howto & Style,2015,8.5,3.8823529411764706
300,Rangoli colors and designs by Keerthi,3720000,1563275889,1047,Howto & Style,2018,5.5,15.863636363636365
301,bestdressed,3710000,307119195,175,Howto & Style,2015,8.5,1.715686274509804
302,MOHAMAD NUR MAKTABI,3710000,3639541321,854,Howto & Style,2020,3.5,20.333333333333332
303,Tina Yong,3700000,554940993,700,Howto & Style,2013,10.5,5.555555555555556
